Red_X,Red_Y,Black_X,Black_Y,Deviation_X
509.0,779.0,488.0,853.0,21.0
509.0,780.0,488.0,854.0,21.0
510.0,781.0,488.0,855.0,22.0
511.0,782.0,488.0,856.0,23.0
512.0,783.0,488.0,857.0,24.0
512.0,784.0,488.0,858.0,24.0
513.0,785.0,488.0,859.0,25.0
514.0,786.0,488.0,860.0,26.0
515.0,787.0,488.0,861.0,27.0
515.0,788.0,488.0,862.0,27.0
515.0,789.0,488.0,863.0,27.0
516.0,790.0,488.0,864.0,28.0
516.0,791.0,488.0,865.0,28.0
517.0,792.0,488.0,866.0,29.0
517.0,793.0,488.0,867.0,29.0
518.0,794.0,488.0,868.0,30.0
518.0,795.0,488.0,869.0,30.0
517.0,796.0,488.0,870.0,29.0
517.0,797.0,488.0,871.0,29.0
517.0,798.0,488.0,872.0,29.0
516.0,799.0,488.0,873.0,28.0
516.0,800.0,488.0,874.0,28.0
515.0,801.0,488.0,875.0,27.0
515.0,802.0,488.0,876.0,27.0
515.0,803.0,488.0,877.0,27.0
514.0,804.0,488.0,878.0,26.0
514.0,805.0,488.0,879.0,26.0
513.0,806.0,488.0,880.0,25.0
513.0,807.0,488.0,881.0,25.0
512.0,808.0,488.0,882.0,24.0
512.0,809.0,488.0,883.0,24.0
512.0,810.0,488.0,884.0,24.0
511.0,811.0,488.0,885.0,23.0
511.0,812.0,488.0,886.0,23.0
510.0,813.0,488.0,887.0,22.0
510.0,814.0,488.0,888.0,22.0
510.0,815.0,488.0,889.0,22.0
509.0,816.0,488.0,890.0,21.0
509.0,817.0,488.0,891.0,21.0
509.0,818.0,488.0,892.0,21.0
509.0,819.0,488.0,893.0,21.0
508.0,820.0,488.0,894.0,20.0
508.0,821.0,488.0,895.0,20.0
508.0,822.0,488.0,896.0,20.0
508.0,823.0,488.0,897.0,20.0
508.0,824.0,488.0,898.0,20.0
508.0,825.0,488.0,899.0,20.0
508.0,826.0,488.0,900.0,20.0
508.0,827.0,488.0,901.0,20.0
508.0,828.0,488.0,902.0,20.0
508.0,829.0,488.0,903.0,20.0
508.0,830.0,488.0,904.0,20.0
508.0,831.0,488.0,905.0,20.0
508.0,832.0,488.0,906.0,20.0
509.0,833.0,488.0,907.0,21.0
509.0,834.0,488.0,908.0,21.0
509.0,835.0,488.0,909.0,21.0
509.0,836.0,488.0,910.0,21.0
508.0,837.0,488.0,911.0,20.0
508.0,838.0,488.0,912.0,20.0
508.0,839.0,488.0,913.0,20.0
507.0,840.0,488.0,914.0,19.0
507.0,841.0,488.0,915.0,19.0
507.0,842.0,488.0,916.0,19.0
506.0,843.0,488.0,917.0,18.0
504.0,844.0,488.0,918.0,16.0
503.0,845.0,488.0,919.0,15.0
502.0,846.0,488.0,920.0,14.0
501.0,847.0,488.0,921.0,13.0
500.0,848.0,488.0,922.0,12.0
498.0,849.0,488.0,923.0,10.0
497.0,850.0,488.0,924.0,9.0
495.0,851.0,488.0,925.0,7.0
494.0,852.0,488.0,926.0,6.0
491.0,853.0,488.0,927.0,3.0
489.0,854.0,488.0,928.0,1.0
487.0,855.0,488.0,929.0,1.0
486.0,856.0,489.0,930.0,3.0
485.0,857.0,489.0,931.0,4.0
484.0,858.0,489.0,932.0,5.0
483.0,859.0,489.0,933.0,6.0
482.0,860.0,489.0,934.0,7.0
481.0,861.0,489.0,935.0,8.0
480.0,862.0,489.0,936.0,9.0
479.0,863.0,489.0,937.0,10.0
479.0,864.0,489.0,938.0,10.0
478.0,865.0,489.0,939.0,11.0
478.0,866.0,490.0,940.0,12.0
478.0,867.0,489.0,941.0,11.0
478.0,868.0,489.0,942.0,11.0
477.0,869.0,491.0,943.0,14.0
477.0,870.0,494.0,944.0,17.0
477.0,871.0,496.0,945.0,19.0
477.0,872.0,496.0,946.0,19.0
476.0,873.0,495.0,947.0,19.0
474.0,874.0,497.0,948.0,23.0
473.0,875.0,499.0,949.0,26.0
472.0,876.0,499.0,950.0,27.0
