Red_X,Red_Y,Black_X,Black_Y,Deviation_X
658.0,449.0,1058.0,449.0,400.0
658.0,450.0,1057.0,450.0,399.0
657.0,451.0,1056.0,451.0,399.0
656.0,452.0,1055.0,452.0,399.0
656.0,453.0,1054.0,453.0,398.0
655.0,454.0,1053.0,454.0,398.0
654.0,455.0,1052.0,455.0,398.0
654.0,456.0,1052.0,456.0,398.0
653.0,457.0,1051.0,457.0,398.0
653.0,458.0,1050.0,458.0,397.0
652.0,459.0,1049.0,459.0,397.0
651.0,460.0,1048.0,460.0,397.0
651.0,461.0,1047.0,461.0,396.0
650.0,462.0,1046.0,462.0,396.0
649.0,463.0,1045.0,463.0,396.0
648.0,464.0,1043.0,464.0,395.0
647.0,465.0,1043.0,465.0,396.0
646.0,466.0,1041.0,466.0,395.0
645.0,467.0,1041.0,467.0,396.0
645.0,468.0,1039.0,468.0,394.0
644.0,469.0,1039.0,469.0,395.0
643.0,470.0,1038.0,470.0,395.0
642.0,471.0,1037.0,471.0,395.0
641.0,472.0,1035.0,472.0,394.0
640.0,473.0,1035.0,473.0,395.0
639.0,474.0,1033.0,474.0,394.0
638.0,475.0,1033.0,475.0,395.0
637.0,476.0,1031.0,476.0,394.0
637.0,477.0,1031.0,477.0,394.0
636.0,478.0,1029.0,478.0,393.0
635.0,479.0,1029.0,479.0,394.0
634.0,480.0,1027.0,480.0,393.0
633.0,481.0,1027.0,481.0,394.0
632.0,482.0,1026.0,482.0,394.0
632.0,483.0,1026.0,483.0,394.0
631.0,484.0,1024.0,484.0,393.0
630.0,485.0,1024.0,485.0,394.0
629.0,486.0,1022.0,486.0,393.0
629.0,487.0,1022.0,487.0,393.0
628.0,488.0,1020.0,488.0,392.0
627.0,489.0,1020.0,489.0,393.0
627.0,490.0,1018.0,490.0,391.0
626.0,491.0,1018.0,491.0,392.0
625.0,492.0,1016.0,492.0,391.0
625.0,493.0,1016.0,493.0,391.0
624.0,494.0,1014.0,494.0,390.0
624.0,495.0,1014.0,495.0,390.0
623.0,496.0,1013.0,496.0,390.0
622.0,497.0,1013.0,497.0,391.0
622.0,498.0,1011.0,498.0,389.0
621.0,499.0,1011.0,499.0,390.0
621.0,500.0,1009.0,500.0,388.0
620.0,501.0,1009.0,501.0,389.0
619.0,502.0,1007.0,502.0,388.0
619.0,503.0,1007.0,503.0,388.0
618.0,504.0,1005.0,504.0,387.0
618.0,505.0,1005.0,505.0,387.0
617.0,506.0,1003.0,506.0,386.0
616.0,507.0,1003.0,507.0,387.0
616.0,508.0,1001.0,508.0,385.0
615.0,509.0,1001.0,509.0,386.0
615.0,510.0,999.0,510.0,384.0
614.0,511.0,999.0,511.0,385.0
613.0,512.0,998.0,512.0,385.0
613.0,513.0,998.0,513.0,385.0
612.0,514.0,996.0,514.0,384.0
611.0,515.0,996.0,515.0,385.0
611.0,516.0,994.0,516.0,383.0
610.0,517.0,994.0,517.0,384.0
609.0,518.0,993.0,518.0,384.0
609.0,519.0,992.0,519.0,383.0
608.0,520.0,991.0,520.0,383.0
607.0,521.0,990.0,521.0,383.0
606.0,522.0,989.0,522.0,383.0
605.0,523.0,988.0,523.0,383.0
604.0,524.0,987.0,524.0,383.0
604.0,525.0,986.0,525.0,382.0
603.0,526.0,985.0,526.0,382.0
602.0,527.0,984.0,527.0,382.0
601.0,528.0,983.0,528.0,382.0
600.0,529.0,982.0,529.0,382.0
599.0,530.0,981.0,530.0,382.0
598.0,531.0,980.0,531.0,382.0
597.0,532.0,979.0,532.0,382.0
597.0,533.0,978.0,533.0,381.0
596.0,534.0,978.0,534.0,382.0
595.0,535.0,976.0,535.0,381.0
594.0,536.0,976.0,536.0,382.0
593.0,537.0,974.0,537.0,381.0
592.0,538.0,974.0,538.0,382.0
591.0,539.0,972.0,539.0,381.0
591.0,540.0,972.0,540.0,381.0
590.0,541.0,970.0,541.0,380.0
589.0,542.0,971.0,542.0,382.0
588.0,543.0,969.0,543.0,381.0
587.0,544.0,969.0,544.0,382.0
586.0,545.0,967.0,545.0,381.0
585.0,546.0,967.0,546.0,382.0
585.0,547.0,965.0,547.0,380.0
584.0,548.0,965.0,548.0,381.0
583.0,549.0,963.0,549.0,380.0
582.0,550.0,963.0,550.0,381.0
581.0,551.0,961.0,551.0,380.0
580.0,552.0,961.0,552.0,381.0
579.0,553.0,960.0,553.0,381.0
578.0,554.0,960.0,554.0,382.0
578.0,555.0,958.0,555.0,380.0
577.0,556.0,958.0,556.0,381.0
576.0,557.0,956.0,557.0,380.0
575.0,558.0,956.0,558.0,381.0
