Red_X,Red_Y,Black_X,Black_Y,Deviation_X
606.0,509.0,464.0,509.0,142.0
606.0,510.0,466.0,510.0,140.0
607.0,511.0,466.0,511.0,141.0
608.0,512.0,468.0,512.0,140.0
608.0,513.0,469.0,513.0,139.0
609.0,514.0,470.0,514.0,139.0
609.0,515.0,472.0,515.0,137.0
609.0,516.0,473.0,516.0,136.0
610.0,517.0,474.0,517.0,136.0
610.0,518.0,475.0,518.0,135.0
610.0,519.0,476.0,519.0,134.0
611.0,520.0,478.0,520.0,133.0
611.0,521.0,479.0,521.0,132.0
611.0,522.0,480.0,522.0,131.0
612.0,523.0,481.0,523.0,131.0
612.0,524.0,483.0,524.0,129.0
612.0,525.0,484.0,525.0,128.0
613.0,526.0,485.0,526.0,128.0
613.0,527.0,486.0,527.0,127.0
614.0,528.0,487.0,528.0,127.0
614.0,529.0,489.0,529.0,125.0
614.0,530.0,490.0,530.0,124.0
615.0,531.0,491.0,531.0,124.0
615.0,532.0,492.0,532.0,123.0
615.0,533.0,494.0,533.0,121.0
615.0,534.0,494.0,534.0,121.0
616.0,535.0,496.0,535.0,120.0
616.0,536.0,497.0,536.0,119.0
616.0,537.0,498.0,537.0,118.0
617.0,538.0,499.0,538.0,118.0
617.0,539.0,501.0,539.0,116.0
617.0,540.0,502.0,540.0,115.0
618.0,541.0,503.0,541.0,115.0
618.0,542.0,504.0,542.0,114.0
618.0,543.0,506.0,543.0,112.0
618.0,544.0,507.0,544.0,111.0
618.0,545.0,508.0,545.0,110.0
618.0,546.0,509.0,546.0,109.0
618.0,547.0,510.0,547.0,108.0
619.0,548.0,512.0,548.0,107.0
619.0,549.0,513.0,549.0,106.0
619.0,550.0,514.0,550.0,105.0
619.0,551.0,515.0,551.0,104.0
619.0,552.0,517.0,552.0,102.0
619.0,553.0,518.0,553.0,101.0
620.0,554.0,519.0,554.0,101.0
620.0,555.0,520.0,555.0,100.0
620.0,556.0,522.0,556.0,98.0
620.0,557.0,523.0,557.0,97.0
620.0,558.0,524.0,558.0,96.0
620.0,559.0,525.0,559.0,95.0
620.0,560.0,527.0,560.0,93.0
620.0,561.0,528.0,561.0,92.0
620.0,562.0,529.0,562.0,91.0
620.0,563.0,530.0,563.0,90.0
620.0,564.0,532.0,564.0,88.0
620.0,565.0,533.0,565.0,87.0
620.0,566.0,534.0,566.0,86.0
621.0,567.0,536.0,567.0,85.0
621.0,568.0,537.0,568.0,84.0
621.0,569.0,538.0,569.0,83.0
621.0,570.0,539.0,570.0,82.0
622.0,571.0,541.0,571.0,81.0
622.0,572.0,542.0,572.0,80.0
622.0,573.0,543.0,573.0,79.0
