Red_X,Red_Y,Black_X,Black_Y,Deviation_X
609.0,817.0,591.0,874.0,18.0
609.0,818.0,591.0,875.0,18.0
609.0,819.0,591.0,876.0,18.0
609.0,820.0,591.0,877.0,18.0
609.0,821.0,591.0,878.0,18.0
609.0,822.0,591.0,879.0,18.0
609.0,823.0,591.0,880.0,18.0
609.0,824.0,591.0,881.0,18.0
609.0,825.0,591.0,882.0,18.0
609.0,826.0,591.0,883.0,18.0
609.0,827.0,591.0,884.0,18.0
609.0,828.0,591.0,885.0,18.0
609.0,829.0,591.0,886.0,18.0
609.0,830.0,591.0,887.0,18.0
609.0,831.0,591.0,888.0,18.0
609.0,832.0,591.0,889.0,18.0
608.0,833.0,591.0,890.0,17.0
608.0,834.0,591.0,891.0,17.0
608.0,835.0,591.0,892.0,17.0
608.0,836.0,591.0,893.0,17.0
609.0,837.0,591.0,894.0,18.0
609.0,838.0,591.0,895.0,18.0
609.0,839.0,591.0,896.0,18.0
608.0,840.0,591.0,897.0,17.0
608.0,841.0,591.0,898.0,17.0
608.0,842.0,591.0,899.0,17.0
608.0,843.0,591.0,900.0,17.0
608.0,844.0,591.0,901.0,17.0
608.0,845.0,591.0,902.0,17.0
608.0,846.0,591.0,903.0,17.0
608.0,847.0,591.0,904.0,17.0
608.0,848.0,591.0,905.0,17.0
608.0,849.0,591.0,906.0,17.0
608.0,850.0,591.0,907.0,17.0
608.0,851.0,591.0,908.0,17.0
608.0,852.0,591.0,909.0,17.0
608.0,853.0,591.0,910.0,17.0
608.0,854.0,591.0,911.0,17.0
608.0,855.0,591.0,912.0,17.0
608.0,856.0,591.0,913.0,17.0
608.0,857.0,591.0,914.0,17.0
608.0,858.0,591.0,915.0,17.0
608.0,859.0,591.0,916.0,17.0
608.0,860.0,591.0,917.0,17.0
608.0,861.0,591.0,918.0,17.0
608.0,862.0,591.0,919.0,17.0
608.0,863.0,591.0,920.0,17.0
608.0,864.0,591.0,921.0,17.0
608.0,865.0,591.0,922.0,17.0
608.0,866.0,591.0,923.0,17.0
608.0,867.0,591.0,924.0,17.0
608.0,868.0,591.0,925.0,17.0
608.0,869.0,591.0,926.0,17.0
608.0,870.0,591.0,927.0,17.0
608.0,871.0,591.0,928.0,17.0
608.0,872.0,591.0,929.0,17.0
608.0,873.0,591.0,930.0,17.0
608.0,874.0,591.0,931.0,17.0
608.0,875.0,591.0,932.0,17.0
608.0,876.0,591.0,933.0,17.0
608.0,877.0,591.0,934.0,17.0
608.0,878.0,591.0,935.0,17.0
608.0,879.0,591.0,936.0,17.0
608.0,880.0,591.0,937.0,17.0
608.0,881.0,591.0,938.0,17.0
608.0,882.0,591.0,939.0,17.0
608.0,883.0,591.0,940.0,17.0
608.0,884.0,591.0,941.0,17.0
608.0,885.0,591.0,942.0,17.0
608.0,886.0,591.0,943.0,17.0
608.0,887.0,591.0,944.0,17.0
608.0,888.0,591.0,945.0,17.0
608.0,889.0,591.0,946.0,17.0
608.0,890.0,591.0,947.0,17.0
608.0,891.0,591.0,948.0,17.0
608.0,892.0,591.0,949.0,17.0
608.0,893.0,591.0,950.0,17.0
608.0,894.0,591.0,951.0,17.0
608.0,895.0,591.0,952.0,17.0
608.0,896.0,591.0,953.0,17.0
608.0,897.0,591.0,954.0,17.0
608.0,898.0,591.0,955.0,17.0
608.0,899.0,591.0,956.0,17.0
608.0,900.0,591.0,957.0,17.0
607.0,901.0,591.0,958.0,16.0
607.0,902.0,591.0,959.0,16.0
607.0,903.0,591.0,960.0,16.0
607.0,904.0,591.0,961.0,16.0
608.0,905.0,591.0,962.0,17.0
608.0,906.0,591.0,963.0,17.0
608.0,907.0,591.0,964.0,17.0
608.0,908.0,591.0,965.0,17.0
607.0,909.0,591.0,966.0,16.0
607.0,910.0,591.0,967.0,16.0
606.0,911.0,591.0,968.0,15.0
606.0,912.0,591.0,969.0,15.0
606.0,913.0,591.0,970.0,15.0
606.0,914.0,591.0,971.0,15.0
606.0,915.0,591.0,972.0,15.0
605.0,916.0,591.0,973.0,14.0
603.0,917.0,591.0,974.0,12.0
601.0,918.0,591.0,975.0,10.0
603.0,919.0,591.0,976.0,12.0
604.0,920.0,592.0,977.0,12.0
605.0,921.0,593.0,978.0,12.0
607.0,922.0,594.0,979.0,13.0
608.0,923.0,593.0,980.0,15.0
611.0,924.0,593.0,981.0,18.0
613.0,925.0,594.0,982.0,19.0
614.0,926.0,596.0,983.0,18.0
614.0,927.0,598.0,984.0,16.0
614.0,928.0,599.0,985.0,15.0
615.0,929.0,600.0,986.0,15.0
615.0,930.0,600.0,987.0,15.0
615.0,931.0,600.0,988.0,15.0
